Sector,year,month,avg_daily_return,avg_volatility,avg_pe_ratio,avg_market_cap,extreme_moves,num_tickers
Pharma,2024,11,-8.0E-4,0.0165,35.68,1.879415619584E12,0,4
Pharma,2024,12,0.002,0.013,35.68,1.879415619584E12,0,4
Pharma,2025,1,-0.0036,0.0132,35.68,1.879415619584E12,1,4
Pharma,2025,2,-0.0026,0.0173,35.68,1.879415619584E12,0,4
Pharma,2025,3,0.0018,0.0142,35.68,1.879415619584E12,0,4
Pharma,2025,4,0.0039,0.0198,35.68,1.879415619584E12,1,4
Pharma,2025,5,0.0,0.0171,35.68,1.879415619584E12,0,4
Pharma,2025,6,0.0011,0.0112,35.68,1.879415619584E12,0,4
Pharma,2025,7,-0.0014,0.0092,35.68,1.879415619584E12,0,4
Pharma,2025,8,3.0E-4,0.0148,35.68,1.879415619584E12,0,4
Pharma,2025,9,-0.001,0.0116,35.68,1.879415619584E12,0,4
Pharma,2025,10,0.002,0.0137,35.68,1.879415619584E12,1,4
Pharma,2025,11,0.0011,0.0121,35.68,1.879415619584E12,0,4
Pharma,2025,12,-9.0E-4,0.0084,35.68,1.879415619584E12,0,4
Pharma,2026,1,-0.0033,0.0119,35.68,1.879415619584E12,1,4
Power,2004,11,0.0029,0.0,19.69,3.452013379584E12,0,1
Power,2004,12,0.0042,0.0116,19.69,3.452013379584E12,0,1
Power,2005,1,0.0014,0.0195,19.69,3.452013379584E12,1,1
Power,2005,2,0.0028,0.019,19.69,3.452013379584E12,0,1
Power,2005,3,-0.0026,0.0112,19.69,3.452013379584E12,0,1
Power,2005,4,-0.0033,0.0141,19.69,3.452013379584E12,0,1
Power,2005,5,8.0E-4,0.0108,19.69,3.452013379584E12,0,1
Power,2005,6,9.0E-4,0.0114,19.69,3.452013379584E12,0,1
Power,2005,7,0.0072,0.0168,19.69,3.452013379584E12,0,1
Power,2005,8,0.0025,0.0163,19.69,3.452013379584E12,0,1
Power,2005,9,0.0018,0.0138,19.69,3.452013379584E12,0,1
Power,2005,10,-0.0042,0.0189,19.69,3.452013379584E12,0,1
Power,2005,11,0.004,0.0185,19.69,3.452013379584E12,0,1
Power,2005,12,0.0033,0.0168,19.69,3.452013379584E12,0,1
Power,2006,1,0.0017,0.0175,19.69,3.452013379584E12,0,1
Power,2006,2,0.0083,0.0159,19.69,3.452013379584E12,1,1
Power,2006,3,5.0E-4,0.0184,19.69,3.452013379584E12,0,1
Power,2006,4,0.001,0.0127,19.69,3.452013379584E12,0,1
Power,2006,5,-0.0089,0.0228,19.69,3.452013379584E12,3,1
Power,2006,6,0.001,0.0326,19.69,3.452013379584E12,2,1
Power,2006,7,0.0022,0.0243,19.69,3.452013379584E12,1,1
Power,2006,8,0.0041,0.0166,19.69,3.452013379584E12,0,1
Power,2006,9,0.0018,0.0148,19.69,3.452013379584E12,0,1
Power,2006,10,2.0E-4,0.0149,19.69,3.452013379584E12,0,1
Power,2006,11,0.0061,0.0176,19.69,3.452013379584E12,2,1
Power,2006,12,-0.004,0.0264,19.69,3.452013379584E12,1,1
Power,2007,1,0.0032,0.0185,19.69,3.452013379584E12,0,1
Power,2007,2,-4.0E-4,0.0139,19.69,3.452013379584E12,0,1
Power,2007,3,0.003,0.0159,19.69,3.452013379584E12,0,1
Power,2007,4,0.0033,0.02,19.69,3.452013379584E12,0,1
Power,2007,5,-3.0E-4,0.0134,19.69,3.452013379584E12,0,1
Power,2007,6,-0.0017,0.0133,19.69,3.452013379584E12,0,1
Power,2007,7,0.0023,0.0132,19.69,3.452013379584E12,0,1
Power,2007,8,0.0042,0.0214,19.69,3.452013379584E12,0,1
Power,2007,9,0.0087,0.0256,19.69,3.452013379584E12,2,1
Power,2007,10,0.0125,0.0193,18.16,2.944199756849E12,10,2
Power,2007,11,0.0015,0.0334,18.08,2.918809075712E12,6,2
Power,2007,12,0.0022,0.0291,18.08,2.918809075712E12,2,2
Power,2008,1,-0.0103,0.0401,18.08,2.918809075712E12,13,2
Power,2008,2,0.0014,0.0525,18.08,2.918809075712E12,7,2
Power,2008,3,-0.0028,0.0372,18.08,2.918809075712E12,6,2
Power,2008,4,0.0022,0.0254,18.08,2.918809075712E12,0,2
Power,2008,5,-0.0049,0.0139,18.08,2.918809075712E12,0,2
Power,2008,6,-0.0091,0.0224,18.08,2.918809075712E12,4,2
Power,2008,7,0.0101,0.0324,18.08,2.918809075712E12,6,2
Power,2008,8,-0.0014,0.028,18.08,2.918809075712E12,1,2
Power,2008,9,-5.0E-4,0.0249,18.08,2.918809075712E12,5,2
Power,2008,10,-0.011,0.0342,18.08,2.918809075712E12,13,2
Power,2008,11,0.0046,0.0533,18.08,2.918809075712E12,9,2
Power,2008,12,0.007,0.0308,18.08,2.918809075712E12,1,2
Power,2009,1,0.0039,0.0284,18.08,2.918809075712E12,5,2
Power,2009,2,0.0023,0.0313,18.08,2.918809075712E12,2,2
Power,2009,3,-0.0019,0.0233,18.08,2.918809075712E12,0,2
Power,2009,4,0.0024,0.0228,18.08,2.918809075712E12,2,2
Power,2009,5,0.0114,0.0294,18.08,2.918809075712E12,5,2
Power,2009,6,-0.0059,0.0329,18.08,2.918809075712E12,4,2
Power,2009,7,0.0046,0.0258,18.08,2.918809075712E12,2,2
Power,2009,8,-0.0026,0.0156,18.08,2.918809075712E12,0,2
Power,2009,9,0.001,0.0117,18.08,2.918809075712E12,0,2
Power,2009,10,-0.001,0.0096,18.08,2.918809075712E12,0,2
Power,2009,11,-5.0E-4,0.0146,18.08,2.918809075712E12,0,2
Power,2009,12,0.0047,0.012,18.08,2.918809075712E12,1,2
Power,2010,1,-0.0019,0.0142,18.08,2.918809075712E12,0,2
Power,2010,2,-0.0024,0.0137,18.08,2.918809075712E12,0,2
Power,2010,3,7.0E-4,0.0113,18.08,2.918809075712E12,0,2
Power,2010,4,9.0E-4,0.0102,18.08,2.918809075712E12,0,2
Power,2010,5,-0.0023,0.0132,18.08,2.918809075712E12,0,2
Power,2010,6,1.0E-4,0.0126,18.08,2.918809075712E12,0,2
Power,2010,7,-8.0E-4,0.0082,18.08,2.918809075712E12,0,2
Power,2010,8,0.0016,0.0095,18.08,2.918809075712E12,0,2
Power,2010,9,0.0029,0.0117,18.08,2.918809075712E12,0,2
Power,2010,10,-0.0047,0.0125,18.08,2.918809075712E12,0,2
Power,2010,11,-0.0017,0.015,18.08,2.918809075712E12,1,2
Power,2010,12,0.0022,0.0149,18.08,2.918809075712E12,0,2
Power,2011,1,-0.0025,0.0117,18.08,2.918809075712E12,0,2
Power,2011,2,0.0012,0.0145,18.08,2.918809075712E12,1,2
Power,2011,3,0.0022,0.0136,18.08,2.918809075712E12,0,2
Power,2011,4,-0.0011,0.0124,18.08,2.918809075712E12,0,2
Power,2011,5,-0.0016,0.0138,18.08,2.918809075712E12,0,2
Power,2011,6,0.0036,0.0146,18.08,2.918809075712E12,0,2
Power,2011,7,-0.0018,0.0128,18.08,2.918809075712E12,0,2
Power,2011,8,-0.0027,0.0146,18.08,2.918809075712E12,0,2
Power,2011,9,-1.0E-4,0.0166,18.08,2.918809075712E12,0,2
Power,2011,10,0.0029,0.0159,18.08,2.918809075712E12,0,2
Power,2011,11,-0.0023,0.0141,18.08,2.918809075712E12,0,2
Power,2011,12,-6.0E-4,0.0214,18.08,2.918809075712E12,0,2
Power,2012,1,0.0026,0.017,18.08,2.918809075712E12,0,2
Power,2012,2,0.0033,0.0147,18.08,2.918809075712E12,0,2
Power,2012,3,-0.0029,0.0151,18.08,2.918809075712E12,0,2
Power,2012,4,8.0E-4,0.0145,18.08,2.918809075712E12,0,2
Power,2012,5,-0.0039,0.0127,18.08,2.918809075712E12,0,2
Power,2012,6,0.0048,0.0152,18.08,2.918809075712E12,0,2
Power,2012,7,8.0E-4,0.0113,18.08,2.918809075712E12,0,2
Power,2012,8,0.0018,0.0136,18.08,2.918809075712E12,0,2
Power,2012,9,9.0E-4,0.014,18.08,2.918809075712E12,0,2
Power,2012,10,-0.0013,0.0123,18.08,2.918809075712E12,0,2
Power,2012,11,-2.0E-4,0.0112,18.08,2.918809075712E12,0,2
Power,2012,12,-0.0018,0.0111,18.08,2.918809075712E12,0,2
Power,2013,1,-4.0E-4,0.0105,18.08,2.918809075712E12,0,2
Power,2013,2,-5.0E-4,0.0133,18.08,2.918809075712E12,0,2
Power,2013,3,-0.0017,0.0151,18.08,2.918809075712E12,0,2
Power,2013,4,0.0041,0.0128,18.08,2.918809075712E12,0,2
Power,2013,5,-1.0E-4,0.0149,18.08,2.918809075712E12,0,2
Power,2013,6,-9.0E-4,0.0166,18.08,2.918809075712E12,0,2
Power,2013,7,-0.0044,0.0188,18.08,2.918809075712E12,1,2
Power,2013,8,-0.0011,0.0263,18.08,2.918809075712E12,2,2
Power,2013,9,0.0034,0.0217,18.08,2.918809075712E12,0,2
Power,2013,10,2.0E-4,0.0148,18.08,2.918809075712E12,0,2
Power,2013,11,-5.0E-4,0.0151,18.08,2.918809075712E12,0,2
Power,2013,12,-2.0E-4,0.02,18.08,2.918809075712E12,1,2
Power,2014,1,-0.0022,0.0133,18.08,2.918809075712E12,0,2
Power,2014,2,-0.0031,0.0125,18.08,2.918809075712E12,1,2
Power,2014,3,0.0056,0.0185,18.08,2.918809075712E12,0,2
Power,2014,4,-0.0018,0.0148,18.08,2.918809075712E12,0,2
Power,2014,5,0.0115,0.0187,18.08,2.918809075712E12,3,2
Power,2014,6,0.0025,0.025,18.08,2.918809075712E12,1,2
Power,2014,7,-0.0037,0.0198,18.08,2.918809075712E12,2,2
Power,2014,8,7.0E-4,0.0141,18.08,2.918809075712E12,0,2
Power,2014,9,8.0E-4,0.0124,18.08,2.918809075712E12,0,2
Power,2014,10,0.0044,0.0127,18.08,2.918809075712E12,0,2
Power,2014,11,-0.0031,0.0144,18.08,2.918809075712E12,0,2
Power,2014,12,3.0E-4,0.015,18.08,2.918809075712E12,0,2
Power,2015,1,0.0022,0.0165,18.08,2.918809075712E12,1,2
Power,2015,2,0.0044,0.0133,18.08,2.918809075712E12,0,2
Power,2015,3,-0.0029,0.0178,18.08,2.918809075712E12,1,2
Power,2015,4,-3.0E-4,0.0159,18.08,2.918809075712E12,0,2
Power,2015,5,-0.0017,0.0134,18.08,2.918809075712E12,0,2
Power,2015,6,-1.0E-4,0.0113,18.08,2.918809075712E12,0,2
Power,2015,7,-5.0E-4,0.0115,18.08,2.918809075712E12,0,2
Power,2015,8,-0.0047,0.0122,18.08,2.918809075712E12,1,2
Power,2015,9,0.0019,0.0226,18.08,2.918809075712E12,2,2
Power,2015,10,0.0016,0.0172,18.08,2.918809075712E12,0,2
Power,2015,11,0.0015,0.0129,18.08,2.918809075712E12,0,2
Power,2015,12,0.0028,0.0116,18.08,2.918809075712E12,0,2
Power,2016,1,4.0E-4,0.0147,18.08,2.918809075712E12,0,2
Power,2016,2,-0.0047,0.0219,18.08,2.918809075712E12,1,2
Power,2016,3,0.0023,0.018,18.08,2.918809075712E12,0,2
Power,2016,4,0.0032,0.0112,18.08,2.918809075712E12,0,2
Power,2016,5,0.0017,0.0128,18.08,2.918809075712E12,0,2
Power,2016,6,0.0043,0.0127,18.08,2.918809075712E12,0,2
Power,2016,7,0.0023,0.015,18.08,2.918809075712E12,0,2
Power,2016,8,9.0E-4,0.0132,18.08,2.918809075712E12,0,2
Power,2016,9,-0.0024,0.0146,18.08,2.918809075712E12,0,2
Power,2016,10,0.0013,0.0142,18.08,2.918809075712E12,0,2
Power,2016,11,0.0022,0.0148,18.08,2.918809075712E12,0,2
Power,2016,12,4.0E-4,0.0152,18.08,2.918809075712E12,0,2
Power,2017,1,0.0036,0.0141,18.08,2.918809075712E12,1,2
Power,2017,2,-0.0029,0.0136,18.08,2.918809075712E12,0,2
Power,2017,3,0.0015,0.0122,18.08,2.918809075712E12,0,2
Power,2017,4,0.0013,0.011,18.08,2.918809075712E12,0,2
Power,2017,5,-5.0E-4,0.0119,18.08,2.918809075712E12,0,2
Power,2017,6,1.0E-4,0.0119,18.08,2.918809075712E12,0,2
Power,2017,7,0.0024,0.0091,18.08,2.918809075712E12,0,2
Power,2017,8,-3.0E-4,0.0149,18.08,2.918809075712E12,0,2
Power,2017,9,0.0,0.0125,18.08,2.918809075712E12,0,2
Power,2017,10,0.0018,0.0122,18.08,2.918809075712E12,0,2
Power,2017,11,-7.0E-4,0.0122,18.08,2.918809075712E12,0,2
Power,2017,12,-0.001,0.0105,18.08,2.918809075712E12,0,2
Power,2018,1,-0.0016,0.0072,18.08,2.918809075712E12,0,2
Power,2018,2,2.0E-4,0.0097,18.08,2.918809075712E12,0,2
Power,2018,3,6.0E-4,0.0119,18.08,2.918809075712E12,0,2
Power,2018,4,0.0021,0.0106,18.08,2.918809075712E12,0,2
Power,2018,5,-0.0011,0.0107,18.08,2.918809075712E12,0,2
Power,2018,6,-0.0031,0.0111,18.08,2.918809075712E12,0,2
Power,2018,7,-8.0E-4,0.0126,18.08,2.918809075712E12,0,2
Power,2018,8,0.0047,0.0124,18.08,2.918809075712E12,0,2
Power,2018,9,-6.0E-4,0.0156,18.08,2.918809075712E12,0,2
Power,2018,10,-0.0023,0.0133,18.08,2.918809075712E12,0,2
Power,2018,11,-0.004,0.0125,18.08,2.918809075712E12,0,2
Power,2018,12,0.004,0.0152,18.08,2.918809075712E12,0,2
Power,2019,1,-0.0023,0.0122,18.08,2.918809075712E12,0,2
Power,2019,2,4.0E-4,0.0142,18.08,2.918809075712E12,0,2
Power,2019,3,0.0064,0.0175,18.08,2.918809075712E12,0,2
Power,2019,4,-0.0015,0.0158,18.08,2.918809075712E12,0,2
Power,2019,5,3.0E-4,0.0127,18.08,2.918809075712E12,0,2
Power,2019,6,0.004,0.0137,18.08,2.918809075712E12,0,2
Power,2019,7,-0.0017,0.0157,18.08,2.918809075712E12,1,2
Power,2019,8,-0.0018,0.0163,18.08,2.918809075712E12,0,2
Power,2019,9,-0.0013,0.0177,18.08,2.918809075712E12,0,2
Power,2019,10,0.0011,0.0137,18.08,2.918809075712E12,0,2
Power,2019,11,-0.0016,0.0099,18.08,2.918809075712E12,0,2
Power,2019,12,0.0013,0.0111,18.08,2.918809075712E12,0,2
Power,2020,1,-0.0026,0.0128,18.08,2.918809075712E12,0,2
Power,2020,2,-0.0021,0.0184,18.08,2.918809075712E12,0,2
Power,2020,3,-0.008,0.0317,18.08,2.918809075712E12,9,2
Power,2020,4,0.0064,0.0341,18.08,2.918809075712E12,2,2
Power,2020,5,5.0E-4,0.0248,18.08,2.918809075712E12,1,2
Power,2020,6,0.0012,0.0209,18.08,2.918809075712E12,1,2
Power,2020,7,-9.0E-4,0.0212,18.08,2.918809075712E12,1,2
Power,2020,8,0.0043,0.0184,18.08,2.918809075712E12,3,2
Power,2020,9,-0.0051,0.0209,18.08,2.918809075712E12,0,2
Power,2020,10,0.0019,0.0186,18.08,2.918809075712E12,0,2
Power,2020,11,0.0046,0.0181,18.08,2.918809075712E12,0,2
Power,2020,12,0.0017,0.0159,18.08,2.918809075712E12,2,2
Power,2021,1,-0.0017,0.0178,18.08,2.918809075712E12,0,2
Power,2021,2,0.0098,0.0222,18.08,2.918809075712E12,4,2
Power,2021,3,-4.0E-4,0.0237,18.08,2.918809075712E12,0,2
Power,2021,4,-0.0011,0.021,18.08,2.918809075712E12,0,2
Power,2021,5,0.0023,0.0165,18.08,2.918809075712E12,0,2
Power,2021,6,0.0022,0.0164,18.08,2.918809075712E12,0,2
Power,2021,7,0.0,0.0119,18.08,2.918809075712E12,0,2
Power,2021,8,2.0E-4,0.0141,18.08,2.918809075712E12,1,2
Power,2021,9,0.008,0.0146,18.08,2.918809075712E12,3,2
Power,2021,10,-0.0014,0.0215,18.08,2.918809075712E12,0,2
Power,2021,11,0.0014,0.0165,18.08,2.918809075712E12,0,2
Power,2021,12,0.0,0.0182,18.08,2.918809075712E12,0,2
Power,2022,1,0.0041,0.0161,18.08,2.918809075712E12,1,2
Power,2022,2,-3.0E-4,0.0159,18.08,2.918809075712E12,1,2
Power,2022,3,0.0034,0.02,18.08,2.918809075712E12,1,2
Power,2022,4,0.003,0.018,18.08,2.918809075712E12,1,2
Power,2022,5,4.0E-4,0.0196,18.08,2.918809075712E12,0,2
Power,2022,6,-0.0047,0.0166,18.08,2.918809075712E12,0,2
Power,2022,7,0.004,0.014,18.08,2.918809075712E12,0,2
Power,2022,8,0.0023,0.0132,18.08,2.918809075712E12,0,2
Power,2022,9,-0.0015,0.0155,18.08,2.918809075712E12,1,2
Power,2022,10,0.0059,0.0173,18.08,2.918809075712E12,1,2
Power,2022,11,-0.002,0.0158,18.08,2.918809075712E12,0,2
Power,2022,12,-0.0016,0.0112,18.08,2.918809075712E12,0,2
Power,2023,1,8.0E-4,0.0106,18.08,2.918809075712E12,0,2
Power,2023,2,0.0019,0.0115,18.08,2.918809075712E12,0,2
Power,2023,3,0.0012,0.0111,18.08,2.918809075712E12,0,2
Power,2023,4,0.001,0.0113,18.08,2.918809075712E12,0,2
Power,2023,5,0.0,0.0117,18.08,2.918809075712E12,0,2
Power,2023,6,0.0044,0.0104,18.08,2.918809075712E12,0,2
Power,2023,7,0.0039,0.0152,18.08,2.918809075712E12,1,2
Power,2023,8,0.0014,0.0172,18.08,2.918809075712E12,0,2
Power,2023,9,0.0032,0.0164,18.08,2.918809075712E12,0,2
Power,2023,10,-0.0011,0.0129,18.08,2.918809075712E12,0,2
Power,2023,11,0.0055,0.0101,18.08,2.918809075712E12,0,2
Power,2023,12,0.0069,0.0155,18.08,2.918809075712E12,0,2
Power,2024,1,0.0037,0.0164,18.08,2.918809075712E12,0,2
Power,2024,2,0.0043,0.021,18.08,2.918809075712E12,0,2
Power,2024,3,-6.0E-4,0.0223,18.08,2.918809075712E12,2,2
Power,2024,4,0.0036,0.0168,18.08,2.918809075712E12,0,2
Power,2024,5,5.0E-4,0.0172,18.08,2.918809075712E12,0,2
Power,2024,6,0.0031,0.0406,18.08,2.918809075712E12,4,2
Power,2024,7,0.0053,0.0146,18.08,2.918809075712E12,0,2
Power,2024,8,-0.0016,0.0179,18.08,2.918809075712E12,0,2
Power,2024,9,0.0023,0.013,18.08,2.918809075712E12,0,2
Power,2024,10,-0.0032,0.0152,18.08,2.918809075712E12,0,2
Power,2024,11,-0.0022,0.0157,18.08,2.918809075712E12,0,2
Power,2024,12,-0.0032,0.0148,18.08,2.918809075712E12,0,2
Power,2025,1,-0.0022,0.0168,18.08,2.918809075712E12,0,2
Power,2025,2,-0.0039,0.0185,18.08,2.918809075712E12,0,2
Power,2025,3,0.0068,0.018,18.08,2.918809075712E12,0,2
Power,2025,4,0.002,0.0185,18.08,2.918809075712E12,0,2
Power,2025,5,-0.0027,0.0166,18.08,2.918809075712E12,0,2
Power,2025,6,6.0E-4,0.0124,18.08,2.918809075712E12,0,2
Power,2025,7,-5.0E-4,0.0088,18.08,2.918809075712E12,0,2
Power,2025,8,-9.0E-4,0.0085,18.08,2.918809075712E12,0,2
Power,2025,9,0.001,0.0104,18.08,2.918809075712E12,0,2
Power,2025,10,5.0E-4,0.0107,18.08,2.918809075712E12,0,2
Power,2025,11,-0.0017,0.0113,18.08,2.918809075712E12,0,2
Power,2025,12,4.0E-4,0.0073,18.08,2.918809075712E12,0,2
Power,2026,1,5.0E-4,0.0131,18.08,2.918809075712E12,0,2
Telecom,2002,6,0.0,0.0,30.67,1.199228059648E13,0,1
Telecom,2002,7,-0.0059,0.0029,30.67,1.199228059648E13,0,1
Telecom,2002,8,0.0036,0.0153,30.67,1.199228059648E13,0,1
Telecom,2002,9,-1.0E-4,0.0252,30.67,1.199228059648E13,2,1
Telecom,2002,10,-0.009,0.0245,30.67,1.199228059648E13,1,1
Telecom,2002,11,-0.0017,0.0206,30.67,1.199228059648E13,0,1
Telecom,2002,12,-0.0038,0.0246,30.67,1.199228059648E13,1,1
Telecom,2003,1,0.0103,0.0344,30.67,1.199228059648E13,4,1
Telecom,2003,2,-4.0E-4,0.045,30.67,1.199228059648E13,1,1
Telecom,2003,3,0.0031,0.0158,30.67,1.199228059648E13,2,1
Telecom,2003,4,0.0077,0.0366,30.67,1.199228059648E13,2,1
Telecom,2003,5,0.006,0.0215,30.67,1.199228059648E13,1,1
Telecom,2003,6,0.0016,0.0294,30.67,1.199228059648E13,3,1
Telecom,2003,7,0.0139,0.0266,30.67,1.199228059648E13,3,1
Telecom,2003,8,0.0128,0.0392,30.67,1.199228059648E13,3,1
Telecom,2003,9,0.0061,0.0295,30.67,1.199228059648E13,2,1
Telecom,2003,10,0.008,0.0407,30.67,1.199228059648E13,4,1
Telecom,2003,11,-0.0039,0.0336,30.67,1.199228059648E13,0,1
Telecom,2003,12,0.0133,0.0274,30.67,1.199228059648E13,4,1
Telecom,2004,1,0.0103,0.0378,30.67,1.199228059648E13,5,1
Telecom,2004,2,0.01,0.0459,30.67,1.199228059648E13,2,1
Telecom,2004,3,2.0E-4,0.0388,30.67,1.199228059648E13,1,1
Telecom,2004,4,0.0026,0.029,30.67,1.199228059648E13,3,1
Telecom,2004,5,-0.0082,0.0382,30.67,1.199228059648E13,5,1
Telecom,2004,6,7.0E-4,0.0381,30.67,1.199228059648E13,3,1
Telecom,2004,7,0.0046,0.0279,30.67,1.199228059648E13,2,1
Telecom,2004,8,-0.0043,0.0256,30.67,1.199228059648E13,1,1
Telecom,2004,9,0.0022,0.0239,30.67,1.199228059648E13,0,1
Telecom,2004,10,0.0053,0.0224,30.67,1.199228059648E13,0,1
Telecom,2004,11,0.0068,0.0145,30.67,1.199228059648E13,1,1
Telecom,2004,12,0.0079,0.0267,30.67,1.199228059648E13,3,1
Telecom,2005,1,0.002,0.0314,30.67,1.199228059648E13,5,1
Telecom,2005,2,6.0E-4,0.0276,30.67,1.199228059648E13,0,1
Telecom,2005,3,-0.0013,0.0231,30.67,1.199228059648E13,1,1
Telecom,2005,4,-0.0024,0.0209,30.67,1.199228059648E13,0,1
Telecom,2005,5,0.0034,0.0143,30.67,1.199228059648E13,0,1
Telecom,2005,6,0.0046,0.0157,30.67,1.199228059648E13,1,1
Telecom,2005,7,0.0079,0.0193,30.67,1.199228059648E13,4,1
Telecom,2005,8,0.0046,0.0308,30.67,1.199228059648E13,0,1
Telecom,2005,9,0.0052,0.0183,30.67,1.199228059648E13,1,1
Telecom,2005,10,-0.0034,0.0235,30.67,1.199228059648E13,3,1
Telecom,2005,11,0.0057,0.0275,30.67,1.199228059648E13,0,1
Telecom,2005,12,-0.0019,0.0166,30.67,1.199228059648E13,1,1
Telecom,2006,1,9.0E-4,0.0184,30.67,1.199228059648E13,0,1
Telecom,2006,2,0.0039,0.0153,30.67,1.199228059648E13,0,1
Telecom,2006,3,0.0045,0.0201,30.67,1.199228059648E13,1,1
Telecom,2006,4,-9.0E-4,0.0182,30.67,1.199228059648E13,0,1
Telecom,2006,5,-0.0064,0.0226,30.67,1.199228059648E13,3,1
Telecom,2006,6,0.0037,0.0371,30.67,1.199228059648E13,3,1
Telecom,2006,7,0.0028,0.0251,30.67,1.199228059648E13,1,1
Telecom,2006,8,0.0026,0.0181,30.67,1.199228059648E13,0,1
Telecom,2006,9,0.0065,0.015,30.67,1.199228059648E13,1,1
Telecom,2006,10,0.0073,0.0144,30.67,1.199228059648E13,0,1
Telecom,2006,11,0.0073,0.0165,30.67,1.199228059648E13,0,1
Telecom,2006,12,-1.0E-4,0.0209,30.67,1.199228059648E13,1,1
Telecom,2007,1,0.0073,0.0181,30.67,1.199228059648E13,0,1
Telecom,2007,2,2.0E-4,0.0242,30.67,1.199228059648E13,2,1
Telecom,2007,3,0.0027,0.0276,30.67,1.199228059648E13,0,1
Telecom,2007,4,0.0032,0.0206,30.67,1.199228059648E13,0,1
Telecom,2007,5,0.0017,0.0179,30.67,1.199228059648E13,0,1
Telecom,2007,6,-2.0E-4,0.0118,30.67,1.199228059648E13,0,1
Telecom,2007,7,0.0016,0.0156,30.67,1.199228059648E13,0,1
Telecom,2007,8,0.0012,0.0231,30.67,1.199228059648E13,1,1
Telecom,2007,9,0.0034,0.0199,30.67,1.199228059648E13,1,1
Telecom,2007,10,7.0E-4,0.0303,30.67,1.199228059648E13,5,1
Telecom,2007,11,4.0E-4,0.0365,30.67,1.199228059648E13,2,1
Telecom,2007,12,0.0021,0.0281,30.67,1.199228059648E13,5,1
Telecom,2008,1,-0.0022,0.0325,30.67,1.199228059648E13,6,1
Telecom,2008,2,-0.0046,0.0305,30.67,1.199228059648E13,0,1
Telecom,2008,3,-0.001,0.0273,30.67,1.199228059648E13,1,1
Telecom,2008,4,0.0063,0.0292,30.67,1.199228059648E13,1,1
Telecom,2008,5,-0.001,0.0292,30.67,1.199228059648E13,1,1
Telecom,2008,6,-0.0094,0.0245,30.67,1.199228059648E13,0,1
Telecom,2008,7,0.0069,0.0304,30.67,1.199228059648E13,2,1
Telecom,2008,8,0.0,0.0249,30.67,1.199228059648E13,0,1
Telecom,2008,9,-0.0012,0.0231,30.67,1.199228059648E13,1,1
Telecom,2008,10,-0.0086,0.0407,30.67,1.199228059648E13,10,1
Telecom,2008,11,8.0E-4,0.0614,30.67,1.199228059648E13,5,1
Telecom,2008,12,0.0051,0.0342,30.67,1.199228059648E13,1,1
Telecom,2009,1,-0.0058,0.0281,30.67,1.199228059648E13,4,1
Telecom,2009,2,5.0E-4,0.0296,30.67,1.199228059648E13,0,1
Telecom,2009,3,-0.0014,0.023,30.67,1.199228059648E13,2,1
Telecom,2009,4,0.0124,0.0252,30.67,1.199228059648E13,1,1
Telecom,2009,5,0.0051,0.0481,30.67,1.199228059648E13,5,1
Telecom,2009,6,0.0012,0.0408,30.67,1.199228059648E13,0,1
Telecom,2009,7,2.0E-4,0.0221,30.67,1.199228059648E13,1,1
Telecom,2009,8,0.0016,0.0243,30.67,1.199228059648E13,1,1
Telecom,2009,9,0.0017,0.0238,30.67,1.199228059648E13,0,1
Telecom,2009,10,-0.0198,0.0381,30.67,1.199228059648E13,5,1
Telecom,2009,11,0.0022,0.0316,30.67,1.199228059648E13,1,1
Telecom,2009,12,0.0042,0.0242,30.67,1.199228059648E13,0,1
Telecom,2010,1,-0.0027,0.0187,30.67,1.199228059648E13,0,1
Telecom,2010,2,-0.0056,0.0241,30.67,1.199228059648E13,1,1
Telecom,2010,3,0.0037,0.0223,30.67,1.199228059648E13,0,1
Telecom,2010,4,-5.0E-4,0.0189,30.67,1.199228059648E13,0,1
Telecom,2010,5,-0.0065,0.0208,30.67,1.199228059648E13,1,1
Telecom,2010,6,0.0017,0.0264,30.67,1.199228059648E13,2,1
Telecom,2010,7,0.0073,0.0233,30.67,1.199228059648E13,1,1
Telecom,2010,8,0.0045,0.0198,30.67,1.199228059648E13,0,1
Telecom,2010,9,0.0039,0.0165,30.67,1.199228059648E13,0,1
Telecom,2010,10,-0.0038,0.0189,30.67,1.199228059648E13,0,1
Telecom,2010,11,0.0025,0.0225,30.67,1.199228059648E13,1,1
Telecom,2010,12,0.0012,0.0218,30.67,1.199228059648E13,0,1
Telecom,2011,1,-0.0057,0.0178,30.67,1.199228059648E13,0,1
Telecom,2011,2,0.0033,0.0207,30.67,1.199228059648E13,1,1
Telecom,2011,3,0.0025,0.0173,30.67,1.199228059648E13,0,1
Telecom,2011,4,0.004,0.0147,30.67,1.199228059648E13,0,1
Telecom,2011,5,3.0E-4,0.0162,30.67,1.199228059648E13,0,1
Telecom,2011,6,3.0E-4,0.0122,30.67,1.199228059648E13,0,1
Telecom,2011,7,0.0069,0.0179,30.67,1.199228059648E13,1,1
Telecom,2011,8,-0.0041,0.0186,30.67,1.199228059648E13,0,1
Telecom,2011,9,-0.0031,0.0164,30.67,1.199228059648E13,1,1
Telecom,2011,10,0.0025,0.021,30.67,1.199228059648E13,0,1
Telecom,2011,11,-0.0017,0.019,30.67,1.199228059648E13,0,1
